bootstrap_replicate,sample_size,active_count,inactive_count,classifier,traditional_AUROC,esm2_AUROC,delta_AUROC,traditional_AUPRC,esm2_AUPRC,delta_AUPRC,traditional_MCC,esm2_MCC,delta_MCC,traditional_F1,esm2_F1,delta_F1
2708,181,20,161,Random Forest,0.9618012422360248,0.9813664596273293,0.019565217391304457,0.639926515513472,0.870748491704374,0.23082197619090195,0.7600689387825204,0.7285186322821915,-0.03155030650032886,0.782608695652174,0.7450980392156863,-0.037510656436487655
2708,181,20,161,XGBoost,0.9717391304347825,0.9798136645962733,0.008074534161490732,0.6807540604110297,0.8638104157124475,0.18305635530141784,0.7433414588743005,0.7455702438142119,0.00222878493991141,0.76,0.7727272727272727,0.012727272727272698
2709,181,20,161,Logistic Regression,0.9838509316770188,0.9872670807453415,0.0034161490683227713,0.899068144499179,0.9408664997712985,0.0417983552721195,0.6877421448587597,0.8708635346558767,0.183121389797117,0.7037037037037037,0.8837209302325582,0.18001722652885443
2709,181,20,161,RBF-SVM,0.9745341614906833,0.9940993788819875,0.019565217391304235,0.8464052131443437,0.9610072254249552,0.11460201228061151,0.7121260726491156,0.7975333605374973,0.0854072878883817,0.7441860465116279,0.8181818181818182,0.07399577167019034
2709,181,20,161,Random Forest,0.9712732919254659,0.9944099378881988,0.023136645962732905,0.8443980202803733,0.9597842925048807,0.11538627222450748,0.7661837219056162,0.8103145479569674,0.04413082605135121,0.7894736842105263,0.8260869565217391,0.03661327231121281
2709,181,20,161,XGBoost,0.9925465838509316,0.996583850931677,0.004037267080745366,0.9586615732880589,0.977134307340257,0.01847273405219807,0.8875776397515528,0.914173327747643,0.026595687996090245,0.9,0.9230769230769231,0.023076923076923106
2710,181,20,161,Logistic Regression,0.9826086956521739,0.9931677018633541,0.010559006211180222,0.8219765184935464,0.9418374741200829,0.11986095562653654,0.6953163533895332,0.7907330770695271,0.09541672367999388,0.7017543859649122,0.8,0.0982456140350878
2710,181,20,161,RBF-SVM,0.9854037267080745,0.9919254658385094,0.006521739130434856,0.8403714885332534,0.9405655793087735,0.1001940907755201,0.7605367506362352,0.7751557946778821,0.014619044041646934,0.7692307692307693,0.7916666666666666,0.022435897435897356
2710,181,20,161,Random Forest,0.974223602484472,0.9975155279503105,0.02329192546583847,0.6980360528560993,0.9831818181818183,0.285145765325719,0.8069095487838845,0.7605367506362352,-0.046372798147649386,0.8163265306122449,0.7692307692307693,-0.04709576138147564
2710,181,20,161,XGBoost,0.989751552795031,0.9975155279503106,0.007763975155279601,0.916587334234393,0.9820906432748538,0.06550330904046087,0.8238891044509619,0.8804290314972045,0.056539927046242666,0.8333333333333334,0.8888888888888888,0.05555555555555547
2711,181,20,161,Logistic Regression,0.9639751552795031,0.9791925465838509,0.01521739130434785,0.724459706959707,0.865920303834097,0.14146059687439005,0.6725335098465647,0.7907330770695271,0.11819956722296243,0.6779661016949152,0.8,0.12203389830508482
2711,181,20,161,RBF-SVM,0.9649068322981366,0.9711180124223602,0.006211180124223614,0.7368255666747047,0.7693586204816856,0.032533053806980905,0.710823609093172,0.7752947487926833,0.06447113969951135,0.7346938775510204,0.7843137254901961,0.04961984793917562
2711,181,20,161,Random Forest,0.9596273291925466,0.9795031055900622,0.019875776397515588,0.659836119137459,0.8510286380286379,0.19119251889117894,0.7600689387825204,0.7464074191652338,-0.013661519617286566,0.782608695652174,0.7547169811320755,-0.02789171452009842
2711,181,20,161,XGBoost,0.9704968944099379,0.972360248447205,0.0018633540372671176,0.6676893657871918,0.8170176024955438,0.14932823670835194,0.7751557946778821,0.7455702438142119,-0.029585550863670207,0.7916666666666666,0.7727272727272727,-0.018939393939393923
2712,181,20,161,Logistic Regression,0.9711180124223603,0.9953416149068324,0.024223602484472084,0.7937590117956375,0.9641970121381885,0.17043800034255108,0.6512896090258361,0.8417449860724445,0.19045537704660842,0.6557377049180327,0.851063829787234,0.1953261248692013
2712,181,20,161,RBF-SVM,0.9649068322981367,0.9919254658385093,0.027018633540372594,0.7188531410752313,0.942993325733197,0.2241401846579657,0.7588665789385283,0.7428126208262675,-0.016053958112260736,0.7755102040816326,0.7659574468085106,-0.009552757273121992
2712,181,20,161,Random Forest,0.9692546583850932,0.9944099378881988,0.025155279503105588,0.6869676466464392,0.9550522243457027,0.2680845776992635,0.862809297961903,0.8069095487838845,-0.05589974917801843,0.8780487804878049,0.8163265306122449,-0.061722249875559965
2712,181,20,161,XGBoost,0.9863354037267081,0.9931677018633541,0.006832298136645987,0.8080974868971234,0.9504738317238318,0.14237634482670847,0.9237760219914637,0.893590673471887,-0.03018534851957666,0.9302325581395349,0.9047619047619048,-0.025470653377630104
2713,181,20,161,Logistic Regression,0.9602484472049689,0.9854037267080745,0.025155279503105588,0.7380447349088007,0.9382532059135833,0.20020847100478256,0.651617652013316,0.8103145479569674,0.15869689594365144,0.6666666666666666,0.8260869565217391,0.1594202898550725
2713,181,20,161,RBF-SVM,0.967080745341615,0.9878881987577639,0.02080745341614887,0.766750937737275,0.9201499466716857,0.15339900893441072,0.6959498406790738,0.7751557946778821,0.07920595399880825,0.72,0.7916666666666666,0.07166666666666666
2713,181,20,161,Random Forest,0.94472049689441,0.9906832298136646,0.04596273291925468,0.5518633246116269,0.9426895838080049,0.39082625919637803,0.6778655492325919,0.7433414588743005,0.06547590964170857,0.7142857142857143,0.76,0.04571428571428571
2713,181,20,161,XGBoost,0.9720496894409938,0.9903726708074534,0.0183229813664596,0.6971817195033514,0.9308722625187749,0.23369054301542347,0.7428126208262675,0.8708635346558767,0.1280509138296092,0.7659574468085106,0.8837209302325582,0.11776348342404752
2714,181,20,161,Logistic Regression,0.9813664596273292,0.9925465838509316,0.011180124223602483,0.8698590910723265,0.9420573172060586,0.07219822613373206,0.7198540717739339,0.8238891044509619,0.10403503267702796,0.7272727272727273,0.8333333333333334,0.10606060606060608
2714,181,20,161,RBF-SVM,0.9726708074534162,0.9832298136645964,0.010559006211180222,0.8247264471567877,0.830920099160946,0.006193652004158334,0.6438802555800907,0.7752947487926833,0.1314144932125927,0.6808510638297872,0.7843137254901961,0.10346266166040885
2714,181,20,161,Random Forest,0.968944099378882,0.9875776397515528,0.01863354037267073,0.734715958547337,0.9122660497397339,0.17755009119239695,0.7098233296080733,0.7605367506362352,0.0507134210281619,0.7391304347826086,0.7692307692307693,0.030100334448160626
2714,181,20,161,XGBoost,0.9857142857142858,0.9888198757763975,0.0031055900621117516,0.907124871001032,0.9098812568505662,0.002756385849534193,0.7600689387825204,0.8708635346558767,0.11079459587335638,0.782608695652174,0.8837209302325582,0.10111223458038421
2715,181,20,161,Logistic Regression,0.9621118012422359,0.9618012422360249,-0.00031055900621101973,0.754944598960691,0.8531646715857244,0.0982200726250334,0.5670871667160673,0.6959498406790738,0.12886267396300655,0.5901639344262295,0.72,0.12983606557377048
2715,181,20,161,RBF-SVM,0.970807453416149,0.9714285714285714,0.0006211180124223725,0.814960712994519,0.8098980963996445,-0.005062616594874503,0.6551238091186747,0.6627806392478157,0.007656830129140979,0.6792452830188679,0.6938775510204082,0.014632268001540272
2715,181,20,161,Random Forest,0.9689440993788819,0.9788819875776398,0.00993788819875785,0.7526611620490339,0.8864663582032003,0.13380519615416642,0.7975333605374973,0.6426238671424004,-0.15490949339509696,0.8181818181818182,0.6666666666666666,-0.1515151515151516
2715,181,20,161,XGBoost,0.9782608695652174,0.9795031055900622,0.001242236024844745,0.7929783154651576,0.8739522751964705,0.08097395973131283,0.7428126208262675,0.807781643652141,0.06496902282587347,0.7659574468085106,0.8292682926829268,0.06331084587441616
2716,181,20,161,Logistic Regression,0.9630434782608696,0.9531055900621117,-0.00993788819875785,0.7794393071864189,0.8163746112773573,0.03693530409093848,0.5539088204364645,0.6776891751317226,0.12378035469525805,0.5862068965517241,0.7083333333333334,0.12212643678160928
2716,181,20,161,RBF-SVM,0.9608695652173913,0.9614906832298137,0.0006211180124223725,0.7720611632309737,0.766383181400344,-0.00567798183062973,0.566694699557103,0.5537749860933939,-0.012919713463709126,0.6122448979591837,0.6,-0.01224489795918371
2716,181,20,161,Random Forest,0.9614906832298137,0.972360248447205,0.010869565217391353,0.6919296033621162,0.8400031826805283,0.14807357931841214,0.7317968302924157,0.5975055894260409,-0.13429124086637478,0.7619047619047619,0.6296296296296297,-0.1322751322751322
2716,181,20,161,XGBoost,0.9717391304347827,0.9779503105590062,0.006211180124223503,0.7682886101471628,0.8596688172854501,0.09138020713828732,0.6936071270909264,0.7317968302924157,0.03818970320148929,0.7272727272727273,0.7619047619047619,0.03463203463203457
2717,181,20,161,Logistic Regression,0.9596273291925466,0.9767080745341614,0.017080745341614856,0.7677641181492926,0.8735731225296444,0.10580900438035179,0.5994407988090701,0.7922788034493561,0.192838004640286,0.6129032258064516,0.8085106382978723,0.19560741249142066
2717,181,20,161,RBF-SVM,0.9680124223602484,0.9739130434782609,0.0059006211180124835,0.7706959524393736,0.8136143286143286,0.042918376174954975,0.6681494003911623,0.6438802555800907,-0.024269144811071675,0.6923076923076923,0.6808510638297872,-0.011456628477905073
2717,181,20,161,Random Forest,0.9608695652173913,0.9872670807453416,0.026397515527950333,0.6417973695237452,0.9145943911161303,0.27279702159238506,0.7455702438142119,0.7143430755136987,-0.031227168300513197,0.7727272727272727,0.7307692307692307,-0.04195804195804198
2717,181,20,161,XGBoost,0.9692546583850931,0.9875776397515528,0.018322981366459712,0.67488853547105,0.9123742130631517,0.2374856775921017,0.7600689387825204,0.8179510473202897,0.05788210853776932,0.782608695652174,0.8372093023255814,0.05460060667340749
2718,181,20,161,Logistic Regression,0.9599378881987577,0.9838509316770188,0.023913043478261065,0.6852341254227443,0.8833488879541513,0.19811476253140703,0.6314040674128691,0.8069095487838845,0.1755054813710154,0.6349206349206349,0.8163265306122449,0.18140589569161003
2718,181,20,161,RBF-SVM,0.9795031055900622,0.9782608695652174,-0.001242236024844745,0.8833935508935509,0.8276495293077443,-0.0557440215858066,0.710823609093172,0.7428126208262675,0.03198901173309554,0.7346938775510204,0.7659574468085106,0.03126356925749019
2718,181,20,161,Random Forest,0.9739130434782608,0.991304347826087,0.01739130434782621,0.7710228782300392,0.9356140350877192,0.16459115685768,0.8103145479569674,0.7464074191652338,-0.06390712879173366,0.8260869565217391,0.7547169811320755,-0.07136997538966361
2718,181,20,161,XGBoost,0.9850931677018633,0.9826086956521739,-0.002484472049689379,0.8935045510045511,0.9009722222222222,0.007467671217671112,0.7588665789385283,0.7751552795031056,0.01628870056457732,0.7755102040816326,0.8,0.02448979591836742
2719,181,20,161,Logistic Regression,0.9618012422360249,0.9543478260869566,-0.007453416149068359,0.7383023973752875,0.77714072932717,0.038838331951882576,0.5767855753479957,0.710823609093172,0.1340380337451763,0.6,0.7346938775510204,0.13469387755102047
2719,181,20,161,RBF-SVM,0.9611801242236024,0.9751552795031055,0.013975155279503104,0.7091653840777263,0.8263299878655916,0.1171646037878653,0.6438802555800907,0.710823609093172,0.06694335351308134,0.6808510638297872,0.7346938775510204,0.05384281372123323
2719,181,20,161,Random Forest,0.9625776397515529,0.984472049689441,0.02189440993788816,0.6712960779923255,0.9070300511508952,0.2357339731585697,0.718944099378882,0.710823609093172,-0.008120490285710047,0.75,0.7346938775510204,-0.015306122448979553
2719,181,20,161,XGBoost,0.970807453416149,0.9885093167701864,0.01770186335403734,0.6940514858156924,0.9256430252753782,0.2315915394596858,0.7991869675514489,0.7857281113522394,-0.013458856199209501,0.8205128205128205,0.8095238095238095,-0.01098901098901095
2720,181,20,161,Logistic Regression,0.9742236024844722,0.9732919254658384,-0.0009316770186337253,0.8319288164410115,0.8548047278808149,0.022875911439803387,0.6192583943626366,0.7433414588743005,0.12408306451166384,0.6333333333333333,0.76,0.1266666666666667
2720,181,20,161,RBF-SVM,0.9667701863354038,0.970496894409938,0.003726708074534235,0.8212048662087363,0.7733230371514462,-0.047881829057290104,0.5881902827507157,0.6959498406790738,0.10775955792835812,0.6274509803921569,0.72,0.09254901960784312
2720,181,20,161,Random Forest,0.9618012422360248,0.9822981366459628,0.02049689440993796,0.633904428904429,0.8861133015465494,0.25220887264212044,0.710823609093172,0.6752329803386319,-0.03559062875454011,0.7346938775510204,0.6909090909090909,-0.04378478664192953
2720,181,20,161,XGBoost,0.9807453416149068,0.9835403726708074,0.002795031055900621,0.880002781016713,0.8760501165501167,-0.003952664466596367,0.6959498406790738,0.8293528601186808,0.13340301943960697,0.72,0.8444444444444444,0.12444444444444447
2721,181,20,161,Logistic Regression,0.9580745341614907,0.970807453416149,0.01273291925465836,0.7660867965927936,0.7984547256286386,0.03236792903584507,0.586688076025689,0.7464074191652338,0.15971934313954483,0.5882352941176471,0.7547169811320755,0.16648168701442845
2721,181,20,161,RBF-SVM,0.9450310559006211,0.9667701863354038,0.021739130434782705,0.6766356107660455,0.7974595875139353,0.1208239767478898,0.6011666042886206,0.6079189506370989,0.006752346348478322,0.64,0.631578947368421,-0.008421052631578996
2721,181,20,161,Random Forest,0.9559006211180124,0.9677018633540372,0.011801242236024745,0.658989675783154,0.7929224373653722,0.13393276158221812,0.6817425157716995,0.6617312133772775,-0.02001130239442206,0.7058823529411765,0.6666666666666666,-0.03921568627450989
2721,181,20,161,XGBoost,0.9698757763975155,0.9739130434782609,0.004037267080745366,0.6699871153995194,0.8248705180801904,0.15488340268067102,0.7433414588743005,0.7588665789385283,0.015525120064227793,0.76,0.7755102040816326,0.015510204081632617
2722,181,20,161,Logistic Regression,0.9680124223602485,0.9568322981366459,-0.011180124223602594,0.7689855764440163,0.803857151835093,0.03487157539107666,0.6349663992612077,0.7098233296080733,0.07485693034686558,0.6666666666666666,0.7391304347826086,0.07246376811594202
2722,181,20,161,RBF-SVM,0.9701863354037267,0.9739130434782609,0.003726708074534235,0.7517237810645518,0.829047009492056,0.07732322842750416,0.6595777204336262,0.7121260726491156,0.05254835221548948,0.6956521739130435,0.7441860465116279,0.04853387259858444
2722,181,20,161,Random Forest,0.9602484472049689,0.9804347826086957,0.02018633540372672,0.6663020602726487,0.8825317819435469,0.21622972167089816,0.6778655492325919,0.6776891751317226,-0.00017637410086934757,0.7142857142857143,0.7083333333333334,-0.005952380952380931
2722,181,20,161,XGBoost,0.9745341614906832,0.9798136645962733,0.005279503105590111,0.7202772024790276,0.867696262071262,0.14741905959223445,0.6761243459831097,0.7661837219056162,0.09005937592250657,0.7111111111111111,0.7894736842105263,0.07836257309941519
2723,181,20,161,Logistic Regression,0.9670807453416149,0.9791925465838509,0.012111801242235987,0.6975129441708389,0.8971904353508128,0.1996774911799739,0.651617652013316,0.7588665789385283,0.10724892692521226,0.6666666666666666,0.7755102040816326,0.108843537414966
2723,181,20,161,RBF-SVM,0.9580745341614906,0.9816770186335403,0.023602484472049712,0.6953774500353448,0.8436429681429681,0.14826551810762334,0.6681494003911623,0.6877421448587597,0.0195927444675974,0.6923076923076923,0.7037037037037037,0.01139601139601143
2723,181,20,161,Random Forest,0.9579192546583851,0.9894409937888199,0.03152173913043477,0.6209202292385656,0.9408688184431893,0.31994858920462366,0.7098233296080733,0.7007656141419543,-0.009057715466118998,0.7391304347826086,0.7169811320754716,-0.022149302707136997
2723,181,20,161,XGBoost,0.9748447204968944,0.9878881987577641,0.013043478260869712,0.7288380074032248,0.9302010582010581,0.20136305079783334,0.7751557946778821,0.7782766887401571,0.0031208940622750037,0.7916666666666666,0.8,0.008333333333333415
2724,181,20,161,Logistic Regression,0.9555900621118012,0.9677018633540373,0.012111801242236098,0.6280294353511671,0.806395355590402,0.17836592023923492,0.6426238671424004,0.7264224849048023,0.08379861776240194,0.6666666666666666,0.75,0.08333333333333337
2724,181,20,161,RBF-SVM,0.9639751552795031,0.9754658385093169,0.011490683229813836,0.7141632870053922,0.7945936802014335,0.08043039319604128,0.6438802555800907,0.7264224849048023,0.08254222932471167,0.6808510638297872,0.75,0.06914893617021278
2724,181,20,161,Random Forest,0.9627329192546584,0.9850931677018634,0.022360248447204967,0.6083399258535375,0.9059230319642219,0.2975831061106844,0.7272005173616334,0.710823609093172,-0.016376908268461388,0.7555555555555555,0.7346938775510204,-0.02086167800453509
2724,181,20,161,XGBoost,0.9751552795031055,0.981055900621118,0.0059006211180124835,0.8358444763384862,0.8764021168049736,0.040557640466487355,0.7272005173616334,0.7121260726491156,-0.015074444712517732,0.7555555555555555,0.7441860465116279,-0.01136950904392764
2725,181,20,161,Logistic Regression,0.9720496894409938,0.9872670807453416,0.01521739130434785,0.7711645597227439,0.8965835004321223,0.12541894070937842,0.6512896090258361,0.7605367506362352,0.10924714161039906,0.6557377049180327,0.7692307692307693,0.11349306431273654
2725,181,20,161,RBF-SVM,0.9788819875776398,0.9872670807453414,0.00838509316770164,0.8270687799633281,0.8916562986821608,0.06458751871883273,0.7433414588743005,0.7428126208262675,-0.0005288380480329424,0.76,0.7659574468085106,0.005957446808510625
2725,181,20,161,Random Forest,0.9760869565217392,0.9962732919254658,0.020186335403726607,0.705242238698121,0.9705939025807951,0.26535166388267417,0.8238891044509619,0.7328604225751191,-0.09102868187584279,0.8333333333333334,0.7407407407407407,-0.09259259259259267
2725,181,20,161,XGBoost,0.9888198757763975,0.9944099378881988,0.005590062111801242,0.9089924046541694,0.967554347826087,0.05856194317191754,0.7907330770695271,0.8708635346558767,0.08013045758634962,0.8,0.8837209302325582,0.08372093023255811
2726,181,20,161,Logistic Regression,0.9580745341614907,0.967080745341615,0.009006211180124346,0.7174822762125488,0.8687183859050867,0.15123610969253787,0.5868091680985167,0.7782766887401571,0.1914675206416404,0.6101694915254238,0.8,0.18983050847457628
2726,181,20,161,RBF-SVM,0.9590062111801242,0.9813664596273292,0.022360248447204967,0.7454029304029305,0.8991403362897266,0.15373740588679607,0.6289558653586428,0.7600689387825204,0.13111307342387757,0.6666666666666666,0.782608695652174,0.11594202898550732
2726,181,20,161,Random Forest,0.9524844720496894,0.9854037267080746,0.03291925465838519,0.6578647523891579,0.9284957302759159,0.27063097788675805,0.718944099378882,0.6681494003911623,-0.05079469898771971,0.75,0.6923076923076923,-0.05769230769230771
2726,181,20,161,XGBoost,0.9757763975155279,0.9832298136645963,0.007453416149068359,0.7930080213903743,0.9022893772893772,0.1092813558990029,0.6933464382031791,0.8250708784512283,0.1317244402480492,0.723404255319149,0.8421052631578947,0.11870100783874571
2727,181,20,161,Logistic Regression,0.9468944099378882,0.9680124223602484,0.02111801242236022,0.6510186899621979,0.8744822349992629,0.223463545037065,0.5868091680985167,0.7782766887401571,0.1914675206416404,0.6101694915254238,0.8,0.18983050847457628
2727,181,20,161,RBF-SVM,0.9618012422360248,0.9748447204968945,0.013043478260869712,0.7587574383820515,0.7483832884161832,-0.010374149965868273,0.625048174604586,0.7782766887401571,0.15322851413557115,0.6666666666666666,0.8,0.13333333333333341
2727,181,20,161,Random Forest,0.9616459627329192,0.9850931677018633,0.023447204968944035,0.6776983941243094,0.9100000000000001,0.2323016058756907,0.6627329192546584,0.6959498406790738,0.03321692142441546,0.7,0.72,0.020000000000000018
2727,181,20,161,XGBoost,0.9680124223602484,0.9844720496894409,0.016459627329192483,0.8110455394278924,0.89523419109626,0.08418865166836764,0.625048174604586,0.807781643652141,0.18273346904755505,0.6666666666666666,0.8292682926829268,0.16260162601626016
2728,181,20,161,Logistic Regression,0.9618012422360248,0.9512422360248447,-0.01055900621118011,0.6914438502673799,0.8173116466866468,0.12586779641926693,0.6219557252686259,0.7272005173616334,0.10524479209300752,0.6538461538461539,0.7555555555555555,0.10170940170940168
2728,181,20,161,RBF-SVM,0.9574534161490683,0.9773291925465839,0.019875776397515588,0.6226830840656304,0.8464977488971298,0.22381466483149937,0.641644010367641,0.7121260726491156,0.07048206228147469,0.6818181818181818,0.7441860465116279,0.06236786469344613
2728,181,20,161,Random Forest,0.9661490683229813,0.9807453416149068,0.014596273291925477,0.6599090533649357,0.8826558123249301,0.2227467589599944,0.752753989342379,0.7272005173616334,-0.025553471980745646,0.7804878048780488,0.7555555555555555,-0.024932249322493272
2728,181,20,161,XGBoost,0.9645962732919255,0.9819875776397516,0.017391304347826098,0.6519763960965786,0.881830420133314,0.22985402403673538,0.7121260726491156,0.718944099378882,0.006818026729766391,0.7441860465116279,0.75,0.005813953488372103
2729,181,20,161,Logistic Regression,0.9757763975155279,0.9968944099378882,0.021118012422360333,0.7893018959262155,0.9777724614566721,0.1884705655304566,0.6512896090258361,0.8605601571314145,0.20927054810557844,0.6557377049180327,0.8695652173913043,0.21382751247327159
2729,181,20,161,RBF-SVM,0.965527950310559,0.9940993788819876,0.02857142857142858,0.7540718105423988,0.9512960680623725,0.19722425751997374,0.6877421448587597,0.7328604225751191,0.045118277716359345,0.7037037037037037,0.7407407407407407,0.03703703703703698
2729,181,20,161,Random Forest,0.9624223602484473,0.9962732919254659,0.03385093167701858,0.6724762507496781,0.9716375628678765,0.2991613121181984,0.7650385599847027,0.8069095487838845,0.04187098879918183,0.7906976744186046,0.8163265306122449,0.025628856193640304
2729,181,20,161,XGBoost,0.9866459627329193,0.9928571428571428,0.006211180124223503,0.8382892885781901,0.9509372389306601,0.11264795035247,0.8605601571314145,0.8494964772607828,-0.011063679870631726,0.8695652173913043,0.8636363636363636,-0.005928853754940677
2730,181,20,161,Logistic Regression,0.9521739130434782,0.9658385093167702,0.013664596273291973,0.6545856227106228,0.8240471146085554,0.16946149189793258,0.6079189506370989,0.8179510473202897,0.21003209668319078,0.631578947368421,0.8372093023255814,0.20563035495716042
2730,181,20,161,RBF-SVM,0.970807453416149,0.9788819875776398,0.008074534161490732,0.8254409084207847,0.8368602312719959,0.011419322851211278,0.6592135853135287,0.7098233296080733,0.05060974429454457,0.6976744186046512,0.7391304347826086,0.041456016177957467
2730,181,20,161,Random Forest,0.9809006211180125,0.9841614906832298,0.003260869565217317,0.8350070350560589,0.8972116556212666,0.0622046205652077,0.7751552795031056,0.7264224849048023,-0.048732794598303264,0.8,0.75,-0.050000000000000044
2730,181,20,161,XGBoost,0.9754658385093168,0.9841614906832299,0.008695652173913104,0.8436212561947857,0.8950648737227686,0.05144361752798288,0.752753989342379,0.7991869675514489,0.046432978209069886,0.7804878048780488,0.8205128205128205,0.04002501563477168
2731,181,20,161,Logistic Regression,0.9736024844720498,0.9527950310559007,-0.02080745341614909,0.8583794358861041,0.7497001499250375,-0.10867928596106657,0.5670871667160673,0.6817425157716995,0.11465534905563224,0.5901639344262295,0.7058823529411765,0.11571841851494702
2731,181,20,161,RBF-SVM,0.9618012422360248,0.968944099378882,0.0071428571428572285,0.7581795964170506,0.8086770308257722,0.050497434408721675,0.6595777204336262,0.6627806392478157,0.003202918814189548,0.6956521739130435,0.6938775510204082,-0.0017746228926353025
2731,181,20,161,Random Forest,0.9771739130434783,0.9757763975155279,-0.0013975155279504214,0.7983410937687253,0.8536655536655537,0.05532445989682844,0.7782766887401571,0.6551238091186747,-0.12315287962148236,0.8,0.6792452830188679,-0.12075471698113216
2731,181,20,161,XGBoost,0.9829192546583851,0.979192546583851,-0.003726708074534124,0.8169445058725245,0.8697135563711651,0.05276905049864056,0.7975333605374973,0.7650385599847027,-0.032494800552794634,0.8181818181818182,0.7906976744186046,-0.02748414376321362
2732,181,20,161,Logistic Regression,0.9701863354037267,0.9819875776397515,0.011801242236024856,0.726707366934349,0.929596035713363,0.20288866877901401,0.6632022947329742,0.8708635346558767,0.20766123992290253,0.6785714285714286,0.8837209302325582,0.20514950166112955
2732,181,20,161,RBF-SVM,0.968944099378882,0.9909937888198759,0.022049689440993836,0.7222692585192586,0.949766296869625,0.2274970383503664,0.6959498406790738,0.710823609093172,0.014873768414098154,0.72,0.7346938775510204,0.014693877551020473
2732,181,20,161,Random Forest,0.9577639751552794,0.9959627329192546,0.03819875776397519,0.6410673255316113,0.9803030303030305,0.3392357047714192,0.752753989342379,0.7922788034493561,0.03952481410697706,0.7804878048780488,0.8085106382978723,0.02802283341982348
2732,181,20,161,XGBoost,0.9847826086956522,0.9950310559006211,0.01024844720496898,0.8847157164301127,0.9678321678321679,0.08311645140205515,0.7975333605374973,0.8313664596273292,0.0338330990898319,0.8181818181818182,0.85,0.031818181818181746
2733,181,20,161,Logistic Regression,0.9381987577639752,0.9677018633540373,0.029503105590062084,0.6372281441207273,0.8616294341623288,0.2244012900416016,0.5485894759623406,0.7264224849048023,0.17783300894246168,0.5714285714285714,0.75,0.1785714285714286
2733,181,20,161,RBF-SVM,0.9496894409937888,0.9649068322981366,0.015217391304347738,0.6736798637912105,0.767439675839066,0.09375981204785555,0.5638401990721158,0.566694699557103,0.0028545004849872546,0.6037735849056604,0.6122448979591837,0.008471313053523333
2733,181,20,161,Random Forest,0.9422360248447205,0.9816770186335403,0.03944099378881982,0.525955943188086,0.8965538847117794,0.3705979415236934,0.625048174604586,0.6426238671424004,0.017575692537814436,0.6666666666666666,0.6666666666666666,0.0
2733,181,20,161,XGBoost,0.9546583850931677,0.9885093167701863,0.03385093167701858,0.6618576157319594,0.9239145658263305,0.262056950094371,0.6147376694024594,0.7782766887401571,0.16353901933769766,0.6530612244897959,0.8,0.14693877551020418
2734,181,20,161,Logistic Regression,0.9661490683229813,0.9838509316770185,0.01770186335403723,0.6799839766873521,0.8902591036414567,0.21027512695410455,0.6512896090258361,0.7328604225751191,0.08157081354928297,0.6557377049180327,0.7407407407407407,0.08500303582270796
2734,181,20,161,RBF-SVM,0.9763975155279503,0.9760869565217392,-0.00031055900621113075,0.8238056382007996,0.8110932149073473,-0.012712423293452235,0.7285186322821915,0.7605367506362352,0.03201811835404367,0.7450980392156863,0.7692307692307693,0.02413273001508298
2734,181,20,161,Random Forest,0.968944099378882,0.9953416149068323,0.02639751552795022,0.744170225199637,0.9722527472527472,0.2280825220531102,0.7600689387825204,0.7464074191652338,-0.013661519617286566,0.782608695652174,0.7547169811320755,-0.02789171452009842
2734,181,20,161,XGBoost,0.981055900621118,0.9944099378881988,0.013354037267080732,0.869639097744361,0.9687246302029584,0.09908553245859741,0.7922788034493561,0.7922788034493561,0.0,0.8085106382978723,0.8085106382978723,0.0
2735,181,20,161,Logistic Regression,0.9779503105590063,0.982608695652174,0.004658385093167738,0.7955384076707607,0.8493392074913815,0.053800799820620804,0.7198540717739339,0.8417449860724445,0.12189091429851062,0.7272727272727273,0.851063829787234,0.12379110251450676
2735,181,20,161,RBF-SVM,0.9903726708074535,0.9854037267080745,-0.00496894409937898,0.8954743867243867,0.8839971019692381,-0.011477284755148642,0.8494964772607828,0.7600689387825204,-0.08942753847826246,0.8636363636363636,0.782608695652174,-0.0810276679841897
2735,181,20,161,Random Forest,0.9885093167701864,0.9934782608695653,0.004968944099378869,0.8446744158796589,0.9478505552418595,0.1031761393622006,0.8103145479569674,0.7907330770695271,-0.019581470887440333,0.8260869565217391,0.8,-0.02608695652173909
2735,181,20,161,XGBoost,0.9922360248447205,0.9944099378881989,0.0021739130434783593,0.941437455217641,0.9627329192546583,0.02129546403701732,0.8293528601186808,0.8708635346558767,0.041510674537195924,0.8444444444444444,0.8837209302325582,0.03927648578811371
2736,181,20,161,Logistic Regression,0.9493788819875777,0.9664596273291924,0.017080745341614745,0.7008266756043774,0.8566183816183817,0.15579170601400427,0.5670871667160673,0.7264224849048023,0.15933531818873503,0.5901639344262295,0.75,0.1598360655737705
2736,181,20,161,RBF-SVM,0.9403726708074533,0.9649068322981367,0.024534161490683326,0.6535837429719102,0.7757160312805473,0.1221322883086371,0.4954817077108253,0.6147376694024594,0.11925596169163416,0.5531914893617021,0.6530612244897959,0.09986973512809372
2736,181,20,161,Random Forest,0.937888198757764,0.9779503105590062,0.040062111801242195,0.5728626763649983,0.8706830450251505,0.29782036866015216,0.6065217391304348,0.6551238091186747,0.048602069988239904,0.65,0.6792452830188679,0.029245283018867863
