dimension_index_zero_based,dimension_name,overall_mean,overall_sd,overall_variance,overall_minimum,overall_maximum,overall_range,development_mean,development_sd,constant_overall,near_zero_sd_overall
971,esm2_0972,0.07368693533007234,0.0653733498987783,0.004273674876988097,-0.16040039,0.37646484,0.53686523,0.07353411126467917,0.06621025070247118,False,False
972,esm2_0973,0.03529883496107722,0.05486654309823252,0.0030103375515502066,-0.12475586,0.39013672,0.5148926,0.03671909645199776,0.05524566228628762,False,False
973,esm2_0974,-0.03250479512950292,0.05304685799801394,0.0028139691434614553,-0.18725586,0.12200928,0.30926514,-0.03204489085409376,0.052605030233405646,False,False
974,esm2_0975,-0.06682533588049547,0.04498206242708775,0.0020233859401944197,-0.22058105,0.124694824,0.34527588,-0.06805924044715034,0.045004710052253705,False,False
975,esm2_0976,0.07549868730805426,0.042566389935891,0.0018118975521743224,-0.043518066,0.22155762,0.26507568,0.07620284822252062,0.04269040293354737,False,False
976,esm2_0977,-0.06523219177646192,0.048914187112644995,0.0023925977008908456,-0.23828125,0.22241211,0.46069336,-0.06602980064021216,0.04962485855816162,False,False
977,esm2_0978,-0.023211947225704046,0.04861255860001034,0.002363180853639439,-0.20361328,0.17993164,0.38354492,-0.023051572094360987,0.048339288399442404,False,False
978,esm2_0979,-0.00236810113693051,0.07922657547059161,0.006276850260797349,-0.22399902,0.1772461,0.40124512,-7.610552840762669e-05,0.07823067514462498,False,False
979,esm2_0980,0.062435135989554316,0.04720073748602764,0.002227909619224895,-0.12371826,0.17504883,0.2987671,0.06247247639629576,0.04755066994322691,False,False
980,esm2_0981,0.1310413288620283,0.050768420245927474,0.0025774324942670988,-0.23205566,0.27075195,0.5028076,0.13085714975992838,0.051231773858369384,False,False
981,esm2_0982,0.017004654687993667,0.04145925078425244,0.001718869475591536,-0.1772461,0.14099121,0.3182373,0.01687058491839303,0.041935762616512086,False,False
982,esm2_0983,0.005045027830756861,0.05426441871693189,0.0029446271386865085,-0.29101562,0.24768066,0.5386963,0.005181635336743461,0.05405397991506229,False,False
983,esm2_0984,-0.02219925180788707,0.049517761749085766,0.0024520087286392218,-0.1829834,0.15319824,0.33618164,-0.021590887010097502,0.04907691087154096,False,False
984,esm2_0985,-0.0782677386365376,0.0695436558338231,0.004836320066733238,-0.23205566,0.23046875,0.4625244,-0.07990514056550133,0.06891403287509058,False,False
985,esm2_0986,0.05712526831589846,0.059491098593066824,0.003539190811809997,-0.09387207,0.2565918,0.35046387,0.055848399798075356,0.05854139690443936,False,False
986,esm2_0987,-0.001439788100722098,0.04471143519760147,0.001999112437429316,-0.18383789,0.17529297,0.35913086,-0.0015647111667527092,0.0442019606732085,False,False
987,esm2_0988,-0.004762312680582095,0.04130058073877376,0.00170573796935997,-0.13415527,0.13842773,0.272583,-0.004942433370484246,0.041031499016815964,False,False
988,esm2_0989,0.047083551690528185,0.07606820618159467,0.005786371991685598,-0.19006348,0.20959473,0.3996582,0.04898757106728024,0.0756937745870967,False,False
989,esm2_0990,0.10764590365508288,0.0558588734237309,0.0031202137401683903,-0.06695557,0.2854004,0.35235596,0.1072118373380767,0.056351736954876955,False,False
990,esm2_0991,-0.06935942662542853,0.04744243924116744,0.0022507850411518644,-0.23168945,0.10089111,0.33258057,-0.06946285367012024,0.0468443822001938,False,False
991,esm2_0992,0.06067065519180467,0.0536213904088119,0.0028752535093742246,-0.09753418,0.24841309,0.34594727,0.06000931594106886,0.05414467045157602,False,False
992,esm2_0993,-0.007222010345755354,0.061823536161453016,0.0038221496235064886,-0.1809082,0.19836426,0.37927246,-0.009044636951552497,0.06074376458611885,False,False
993,esm2_0994,0.09397276471907502,0.0471873060379861,0.0022266418511225593,-0.07373047,0.33007812,0.4038086,0.09369769857989417,0.0462477602008781,False,False
994,esm2_0995,0.03939163287921698,0.05422177445101882,0.0029400008246171574,-0.23327637,0.18920898,0.42248535,0.03937227990892198,0.054607643621280316,False,False
995,esm2_0996,-0.017664401367157863,0.04681840169466333,0.002191962737242854,-0.15490723,0.17871094,0.33361816,-0.01762839431564013,0.047516152085879254,False,False
996,esm2_0997,0.0006373363250368311,0.05273147982502449,0.002780608964536965,-0.15393066,0.21020508,0.36413574,0.0003300596442487505,0.05327992473906301,False,False
997,esm2_0998,0.06475536063826176,0.04512279243573696,0.002036066397198601,-0.1184082,0.23779297,0.35620117,0.06490359471903907,0.04576723832845237,False,False
998,esm2_0999,0.01708141792892219,0.06713052790162263,0.004506507776350534,-0.19873047,0.21362305,0.41235352,0.0173716985517078,0.0670559987563406,False,False
999,esm2_1000,-0.033091278174079614,0.04398635854625678,0.001934799738159857,-0.20739746,0.1517334,0.35913086,-0.03304706124795808,0.04479429557742838,False,False
1000,esm2_1001,-0.06718313442615505,0.047061170581491285,0.0022147537765002208,-0.2368164,0.18798828,0.4248047,-0.0671527538034651,0.0469330167720747,False,False
1001,esm2_1002,-0.020089435987546627,0.058566529114460135,0.0034300383325149065,-0.2998047,0.1776123,0.477417,-0.020437460558282005,0.06010532113823139,False,False
1002,esm2_1003,-0.018973020284739503,0.054160172665563396,0.0029333243031636406,-0.20263672,0.20129395,0.40393066,-0.019328415393829346,0.054450794952269926,False,False
1003,esm2_1004,0.03616897935475678,0.04539350604805218,0.0020605703913345497,-0.14477539,0.24584961,0.390625,0.03522351384162903,0.045525442085436234,False,False
1004,esm2_1005,0.006946267483633975,0.04150046268590194,0.0017222884031439394,-0.18847656,0.15112305,0.3395996,0.0076859262254503034,0.04188359042558327,False,False
1005,esm2_1006,-0.06366403114782454,0.05906868496332724,0.003489109543296802,-0.26123047,0.17211914,0.4333496,-0.06320544174975819,0.058271681850850625,False,False
1006,esm2_1007,-0.11929876637644032,0.10211177650482232,0.010426814900970784,-0.28051758,0.3696289,0.6501465,-0.120666480395529,0.10241599074497965,False,False
1007,esm2_1008,0.008309784197516235,0.053766705136985525,0.002890858581287546,-0.1418457,0.20300293,0.34484863,0.008814109861850739,0.05381120675864976,False,False
1008,esm2_1009,0.009356493558259174,0.0658837260406908,0.004340665357004799,-0.18835449,0.15759277,0.34594727,0.008164280156294505,0.0649337309088189,False,False
1009,esm2_1010,-0.010345783006073235,0.048532838147363644,0.0023554363786381957,-0.18981934,0.1505127,0.34033203,-0.010962134434117211,0.049022866201833847,False,False
1010,esm2_1011,0.1483610009776633,0.06925996965119346,0.004796943396084241,-0.055358887,0.33032227,0.38568115,0.1487733989953995,0.0702586553874842,False,False
1011,esm2_1012,-0.017670611562527774,0.04908941721578258,0.0024097708825851715,-0.1895752,0.1628418,0.352417,-0.017664864824877845,0.049670203977684756,False,False
1012,esm2_1013,0.1648713370142184,0.060379909244303295,0.003645733440350302,-0.14929199,0.42504883,0.5743408,0.16476682358317904,0.06031765585656717,False,False
1013,esm2_1014,0.07637443658911296,0.08519388353622288,0.007257997791983509,-0.1842041,0.28515625,0.46936035,0.0789297534359826,0.08461656541042696,False,False
1014,esm2_1015,-0.006337769486663344,0.04795159766839913,0.002299355718952021,-0.15905762,0.22058105,0.37963867,-0.006095682664049996,0.048148786944224795,False,False
1015,esm2_1016,0.0920750425340862,0.05519409123205442,0.0030463877069323462,-0.06414795,0.34350586,0.4076538,0.09136824938986036,0.055049375694818194,False,False
1016,esm2_1017,-0.012508576704844518,0.05518027568597604,0.003044862824780319,-0.18786621,0.1673584,0.3552246,-0.01141353737976816,0.05569197907327389,False,False
1017,esm2_1018,0.0996816303833211,0.043682671937367086,0.0019081758275876378,-0.113708496,0.2290039,0.3427124,0.09975142214033339,0.04380701602362182,False,False
1018,esm2_1019,-0.049020162300846555,0.05103495791585625,0.002604566929473219,-0.36010742,0.08532715,0.44543457,-0.049229537116156685,0.05115963306952412,False,False
1019,esm2_1020,0.05785295965933509,0.054057435200727116,0.002922206300480811,-0.1505127,0.24902344,0.39953613,0.057096951868799,0.054991738661638125,False,False
1020,esm2_1021,-0.08841993237176825,0.054904936741404724,0.0030145520785776546,-0.26171875,0.113708496,0.37542725,-0.0880409566892518,0.05481158696101628,False,False
1021,esm2_1022,0.04923477944205789,0.03882857282478905,0.0015076580676099465,-0.1628418,0.17773438,0.34057617,0.04827667905224694,0.03925540111284546,False,False
1022,esm2_1023,0.052546705972076654,0.03908586939498885,0.0015277051863621261,-0.13671875,0.16430664,0.3010254,0.052353097332848444,0.03996133991696134,False,False
1023,esm2_1024,-0.030435765358504657,0.04830207505728437,0.0023330904548395327,-0.22875977,0.33398438,0.56274414,-0.029957282543182372,0.049300114345403566,False,False
1024,esm2_1025,0.07827307381455298,0.04903664306408668,0.00240459236299464,-0.10058594,0.23937988,0.33996582,0.07724865112039778,0.04968791174169231,False,False
1025,esm2_1026,-0.01445037708695271,0.05441339534615036,0.0029608175930964575,-0.14807129,0.24108887,0.38916016,-0.013448675556315317,0.054783183046267184,False,False
1026,esm2_1027,0.002781836359402977,0.06388866221527567,0.004081761159657593,-0.21765137,0.1694336,0.38708496,0.0026381418108940126,0.06429819037657171,False,False
1027,esm2_1028,-0.02871206253932398,0.05650929478798673,0.003193300397435585,-0.25195312,0.13708496,0.3890381,-0.029661437537935046,0.05622899737473752,False,False
1028,esm2_1029,-0.01985124954240568,0.05193042370632327,0.0026967689063182618,-0.22253418,0.18920898,0.41174316,-0.019136081056462393,0.05327959165717562,False,False
1029,esm2_1030,0.01026632783150964,0.04981816258660473,0.0024818493235053835,-0.24719238,0.17834473,0.4255371,0.009884879986445109,0.04942535623757011,False,False
1030,esm2_1031,0.06813164245539845,0.07610441806757513,0.005791882449404257,-0.22216797,0.2154541,0.43762207,0.06946334946486685,0.07569316029962031,False,False
1031,esm2_1032,-0.08966060563276929,0.06276367606478361,0.003939279033165092,-0.34204102,0.10015869,0.4421997,-0.08955326444572873,0.0634583002391545,False,False
1032,esm2_1033,0.011800933492831994,0.06275156949204322,0.003937759473714729,-0.2064209,0.20288086,0.40930176,0.009730180435710483,0.06307191444956177,False,False
1033,esm2_1034,0.10268298476173664,0.10514909831478203,0.011056332876411697,-0.28515625,0.28955078,0.57470703,0.10445981687969631,0.1041443365504274,False,False
1034,esm2_1035,-0.03004031652351066,0.03973043743773007,0.0015785076589933827,-0.16015625,0.13439941,0.29455566,-0.030303737024466197,0.03971289805865982,False,False
1035,esm2_1036,0.10718546326496492,0.055637389837536584,0.0030955191479340193,-0.1652832,0.31567383,0.48095703,0.10724679364098443,0.056723347693900625,False,False
1036,esm2_1037,0.08867678340611262,0.056924660460125655,0.0032404169685005934,-0.09033203,0.28393555,0.37426758,0.08873744606971741,0.057130342979608985,False,False
1037,esm2_1038,0.0519845173440948,0.0550349864489788,0.0030288497334392804,-0.15161133,0.20837402,0.35998535,0.05081745187441508,0.055517216302114425,False,False
1038,esm2_1039,0.14190514423738707,0.053685238904832344,0.0028821048762689245,-0.056121826,0.29541016,0.35153198,0.14150464534759521,0.054213027190379286,False,False
1039,esm2_1040,0.0326859405911326,0.06836450268126369,0.004673705226856511,-0.16027832,0.2290039,0.38928223,0.03444055881765154,0.06880697001683615,False,False
1040,esm2_1041,-0.07859871099050778,0.05603555159442429,0.003139983042491387,-0.24157715,0.08380127,0.32537842,-0.077178998125924,0.055880499980259644,False,False
1041,esm2_1042,-0.04479420575396996,0.06329200636538154,0.004005878069755497,-0.18676758,0.16430664,0.35107422,-0.04669599574473169,0.06322532776395538,False,False
1042,esm2_1043,0.07202993619455217,0.047537916493604095,0.002259853504552876,-0.12939453,0.22521973,0.35461426,0.072107552157508,0.048121823270245064,False,False
1043,esm2_1044,0.053466589350282284,0.053180864484807785,0.00282820434735149,-0.12176514,0.23144531,0.35321045,0.05260222247905201,0.05355273030083903,False,False
1044,esm2_1045,0.03425497994174174,0.04960916870324202,0.0024610696194267275,-0.16113281,0.13916016,0.30029297,0.03476779328452216,0.0496892045279644,False,False
1045,esm2_1046,-0.026815084188548097,0.04955199041574187,0.0024553997541617743,-0.2088623,0.14367676,0.35253906,-0.02497798005739848,0.04969338035076387,False,False
1046,esm2_1047,-0.05486305598810431,0.04957589414353318,0.0024577692801308077,-0.24291992,0.15393066,0.3968506,-0.0547651920053694,0.049960117271963304,False,False
1047,esm2_1048,0.09589441158663023,0.07451568274065508,0.005552586974305961,-0.114868164,0.29858398,0.41345215,0.09633427957693735,0.07515262337047303,False,False
1048,esm2_1049,0.03507440680272042,0.056841460446823956,0.0032309516257278525,-0.22924805,0.22009277,0.44934082,0.03530233535501692,0.05693998100409514,False,False
1049,esm2_1050,-0.1142683034467115,0.058505992710001696,0.0034229511829827713,-0.27807617,0.15539551,0.43347168,-0.11443872385554843,0.05825928138701667,False,False
1050,esm2_1051,0.02944403615564141,0.05361900933813159,0.0028749981624026427,-0.15930176,0.22998047,0.38928223,0.02984309262699551,0.053796470840035936,False,False
1051,esm2_1052,-0.043593382068003186,0.0505265407983195,0.0025529313250442455,-0.22033691,0.18737793,0.40771484,-0.042672845721244815,0.05070864352436549,False,False
1052,esm2_1053,0.07126010999033904,0.041476412986814835,0.0017202928342528224,-0.08972168,0.2310791,0.32080078,0.07152406060033374,0.04146697810974436,False,False
1053,esm2_1054,-0.020653442127193913,0.0472043415465857,0.0022282498608467162,-0.17602539,0.18054199,0.35656738,-0.02090721676747004,0.04665706640406723,False,False
1054,esm2_1055,-0.0097972714279124,0.09423195757243677,0.008879661827933524,-0.33642578,0.12939453,0.4658203,-0.008873260683483548,0.09299326123927641,False,False
1055,esm2_1056,-0.06850769847929147,0.10860789191601264,0.011795674186440282,-0.23059082,0.3100586,0.5406494,-0.07047527763578627,0.10777689146423039,False,False
1056,esm2_1057,0.004066348935867123,0.04960129057441924,0.0024602880266479713,-0.17883301,0.15881348,0.33764648,0.004998081343041526,0.04956180760626636,False,False
1057,esm2_1058,0.04755912841887903,0.04770765221328344,0.0022760200797036084,-0.13439941,0.1842041,0.31860352,0.0475471624897586,0.04818136653875855,False,False
1058,esm2_1059,-0.0016899974840991901,0.05167526290056441,0.0026703327958424485,-0.44189453,0.16931152,0.61120605,-0.0016962691313690608,0.05241052123777264,False,False
1059,esm2_1060,0.04433618242812077,0.08895585494887179,0.007913144129684717,-0.33984375,0.22888184,0.5687256,0.04618375168906318,0.08856801357484877,False,False
1060,esm2_1061,-0.1028308497946482,0.043912122514030566,0.0019282745036872304,-0.2631836,0.089538574,0.35272217,-0.10250284274419148,0.04420530621082663,False,False
1061,esm2_1062,0.04147086688601614,0.062193907207839634,0.003868082093777367,-0.15454102,0.27294922,0.42749023,0.04082517425219218,0.06199590834930123,False,False
1062,esm2_1063,-0.02232179101907982,0.04994980750880686,0.002494983270166858,-0.16748047,0.13171387,0.29919434,-0.022553776370154488,0.05016563579371232,False,False
1063,esm2_1064,0.07397196851215934,0.06248449889453239,0.0039043126021008193,-0.13745117,0.27514648,0.41259766,0.07286518812179565,0.06266182638219499,False,False
1064,esm2_1065,0.06972236876747055,0.0785917180997654,0.006176658153872991,-0.15185547,0.3010254,0.45288086,0.07086978554725647,0.07950234696503485,False,False
1065,esm2_1066,0.023643053729049904,0.046257347617531974,0.0021397422086091907,-0.1706543,0.17333984,0.34399414,0.02372917135556539,0.04610026390268646,False,False
1066,esm2_1067,0.08374336120423413,0.04914445442243706,0.002415177400478994,-0.0670166,0.31152344,0.37854004,0.08248737785551283,0.04856896894642842,False,False
1067,esm2_1068,0.11278339496066382,0.051888676646811537,0.0026924347641573646,-0.050048828,0.31176758,0.3618164,0.11242058409584893,0.0524660155571454,False,False
1068,esm2_1069,0.04623566470320825,0.04674113087433426,0.0021847333154116433,-0.24267578,0.18359375,0.42626953,0.04523232678572337,0.04705220121051914,False,False
1069,esm2_1070,0.006536921041787134,0.05233333427128373,0.00273877787594992,-0.20739746,0.16064453,0.368042,0.005605151421493954,0.05236454830086245,False,False
1070,esm2_1071,-0.07108732399744676,0.07607595906048185,0.005787551546972112,-0.41796875,0.16516113,0.5831299,-0.06929958934585254,0.0762543120308196,False,False
1071,esm2_1072,-0.05614648172249408,0.06403147754050863,0.004100030116020661,-0.28881836,0.103637695,0.39245605,-0.05746885240077972,0.06336057495979924,False,False
1072,esm2_1073,-0.1592959031942285,0.07610709198725958,0.005792289450757191,-0.32836914,0.05569458,0.38406372,-0.16077567603853013,0.07528595448257967,False,False
1073,esm2_1074,-0.03295372448009868,0.047947612074065254,0.002298973503605048,-0.17919922,0.12213135,0.30133057,-0.033309508860111234,0.048473354605273855,False,False
1074,esm2_1075,0.01196087306400515,0.05697026232840631,0.003245610789767431,-0.16687012,0.29125977,0.45812988,0.011885789864593082,0.056926182537904935,False,False
1075,esm2_1076,-0.0773588774868439,0.07838514990475394,0.006144231725590747,-0.39892578,0.1161499,0.5150757,-0.07564840151204003,0.07866271492238196,False,False
1076,esm2_1077,0.03238152299948723,0.05814903256047668,0.003381309987719377,-0.16235352,0.22180176,0.38415527,0.033252846615182026,0.05644935146626368,False,False
1077,esm2_1078,-0.0840682729367543,0.11062354460769915,0.012237568621571602,-0.2607422,0.23413086,0.49487305,-0.08661621941460504,0.11010914045186732,False,False
1078,esm2_1079,-0.040846349594992615,0.07504729205114506,0.005632096044209861,-0.26708984,0.2199707,0.48706055,-0.039003885040680565,0.07467082825597524,False,False
1079,esm2_1080,0.10061640665348574,0.05443749656424577,0.00296344103218227,-0.28930664,0.26782227,0.5571289,0.1011965596013599,0.056368538614969155,False,False
1080,esm2_1081,0.038266469384404055,0.06420828702211398,0.0041227041223141705,-0.13244629,0.5551758,0.6876221,0.0397600333723757,0.06462228675693203,False,False
1081,esm2_1082,0.10135212378549523,0.049956144915629934,0.0024956164148314183,-0.1977539,0.23510742,0.43286133,0.1011027197043101,0.05040564368327235,False,False
1082,esm2_1083,-0.09007527481570228,0.048373098643035205,0.0023399566723288144,-0.25024414,0.2211914,0.47143555,-0.08930194709036085,0.04874505713946361,False,False
1083,esm2_1084,0.024779407483226847,0.04731956877212334,0.00223914158877971,-0.2915039,0.20019531,0.49169922,0.02493648628393809,0.04811561777740352,False,False
1084,esm2_1085,0.11501782411475822,0.058433982422267265,0.00341453030172584,-0.13781738,0.35058594,0.48840332,0.11575944953494602,0.05869018178029226,False,False
1085,esm2_1086,0.06219749743083738,0.06318751494289575,0.003992662044658673,-0.16540527,0.24145508,0.40686035,0.06050693003667725,0.0623376426208097,False,False
1086,esm2_1087,0.0016666624310543218,0.059879544415949656,0.0035855598394616875,-0.19384766,0.22631836,0.42016602,0.001204064322842492,0.060495892854412286,False,False
1087,esm2_1088,0.03025556583118756,0.06872035103043427,0.004722486645746107,-0.1854248,0.21643066,0.40185547,0.031373841067155205,0.06788052473820357,False,False
1088,esm2_1089,0.02370330502799031,0.12666900009289053,0.016045035584532703,-0.18920898,0.43847656,0.62768555,0.02233006763789389,0.12536976347298587,False,False
1089,esm2_1090,0.03522036766238536,0.04877338990275462,0.0023788435626061265,-0.14660645,0.20544434,0.35205078,0.03435922529962328,0.04794746557878748,False,False
1090,esm2_1091,0.06355812494021806,0.07589784797253481,0.005760483326862006,-0.21887207,0.26513672,0.4840088,0.06179621120293935,0.07690853167638853,False,False
1091,esm2_1092,0.04439071062270068,0.042820412695398366,0.0018335877434042336,-0.13867188,0.17102051,0.30969238,0.043634160690837434,0.04261572675983063,False,False
1092,esm2_1093,0.03765157655658785,0.05488277132291609,0.0030121185880835006,-0.13415527,0.41308594,0.5472412,0.03772581203116311,0.05418928011011759,False,False
1093,esm2_1094,0.05535303018201602,0.04948591542757169,0.002448855825704778,-0.21325684,0.20031738,0.41357422,0.055329496496253544,0.049860915376302085,False,False
1094,esm2_1095,0.00879054368534575,0.06072121808760962,0.00368706632604305,-0.14685059,0.21948242,0.366333,0.007636861503124237,0.06208369656719698,False,False
1095,esm2_1096,0.11217734399566905,0.0828633539361508,0.006866335425547797,-0.12609863,0.44555664,0.5716553,0.11222294709748692,0.08286660103386609,False,False
1096,esm2_1097,-0.02758331806889914,0.05190110029904677,0.002693724212251713,-0.29956055,0.15344238,0.45300293,-0.027416945828331842,0.052925125514737145,False,False
1097,esm2_1098,0.11525761498992107,0.07318081853636939,0.005355432201653025,-0.12365723,0.33374023,0.45739746,0.11487050768401888,0.0722487946104176,False,False
1098,esm2_1099,0.21223518202757333,0.10192727092289915,0.010389168557790082,-0.07128906,0.3930664,0.46435547,0.21479149013757706,0.09983514174700718,False,False
1099,esm2_1100,0.04420100861992873,0.054490917965872694,0.0029692601407634678,-0.14367676,0.2006836,0.34436035,0.04508135351869795,0.05353786416351199,False,False
1100,esm2_1101,-0.016534242526804833,0.04199041746216106,0.0017631951586465607,-0.18859863,0.117004395,0.30560303,-0.01655001077387068,0.04203693249536023,False,False
1101,esm2_1102,0.029484285101641826,0.05663368598773013,0.0032073743885568198,-0.14660645,0.17858887,0.3251953,0.027389721241262224,0.05742233838513045,False,False
1102,esm2_1103,0.047705218477069204,0.044760395784706676,0.0020034930308035874,-0.13879395,0.34887695,0.4876709,0.048635202646255496,0.04602380448603013,False,False
1103,esm2_1104,-0.04906194151837077,0.06124560451172027,0.003751024072006051,-0.3334961,0.17382812,0.5073242,-0.04860214408901003,0.0615266025728824,False,False
1104,esm2_1105,0.005407472495630499,0.08365981031297476,0.006998963861602917,-0.20495605,0.23754883,0.44250488,0.006862435075971816,0.0838640748532983,False,False
1105,esm2_1106,-0.08717644942322793,0.059034515040345674,0.0034850739660487995,-0.28076172,0.18383789,0.4645996,-0.08747005396419101,0.05942252459712106,False,False
1106,esm2_1107,0.0027689899376838506,0.041042986129749354,0.001684526710446798,-0.1739502,0.16027832,0.33422852,0.003969883753193749,0.040622569600628475,False,False
1107,esm2_1108,0.01003898433786915,0.07322717303729663,0.005362218871034183,-0.26611328,0.19091797,0.45703125,0.009429027471277449,0.07381640232559473,False,False
1108,esm2_1109,-0.07348811136895624,0.054667513450048714,0.002988537026811257,-0.23999023,0.15881348,0.3988037,-0.07456962764263153,0.05405377918330102,False,False
1109,esm2_1110,0.08153808130143618,0.05120682690679847,0.002622139121862819,-0.11834717,0.21081543,0.3291626,0.08093036346965365,0.05112489935815757,False,False
1110,esm2_1111,-0.0234284174693676,0.06507250966688138,0.004234431514346371,-0.23547363,0.19848633,0.43395996,-0.025472971714205213,0.06430988807698008,False,False
1111,esm2_1112,0.01711132689136247,0.05519634057458596,0.0030466360128256842,-0.12402344,0.20788574,0.33190918,0.016955086009369957,0.05431872796212159,False,False
1112,esm2_1113,0.07650176375343586,0.040868319882108414,0.001670219569986338,-0.06781006,0.19763184,0.2654419,0.07623764673868814,0.04143750194396975,False,False
1113,esm2_1114,-0.013235727504937683,0.07077997046017791,0.005009804218343658,-0.20690918,0.21032715,0.41723633,-0.014190956950187683,0.0698234989959728,False,False
1114,esm2_1115,0.051837041295990434,0.051616348988944905,0.0026642474829485538,-0.105651855,0.22265625,0.3283081,0.05281113386154175,0.0504964272523945,False,False
1115,esm2_1116,0.04710759703776945,0.059029813633324664,0.0034845188975850426,-0.13500977,0.25268555,0.3876953,0.048573316136995955,0.060822556078361414,False,False
1116,esm2_1117,0.05532689741528391,0.046782175598875146,0.002188571953763989,-0.08654785,0.22167969,0.30822754,0.053711571627193026,0.04653247290631612,False,False
1117,esm2_1118,0.03718289749471514,0.06288992082404174,0.003955142141254239,-0.20092773,0.26245117,0.4633789,0.03641011135445701,0.06279721177369539,False,False
1118,esm2_1119,-0.019403697515565997,0.033880845964613375,0.0011479117232778586,-0.14538574,0.123413086,0.26879883,-0.01871747523546219,0.03458560379827242,False,False
1119,esm2_1120,-0.001460229318493876,0.044594997615910674,0.0019887138123630787,-0.18432617,0.17077637,0.35510254,-0.001960682703389062,0.04565724564384077,False,False
1120,esm2_1121,-0.0235695560420393,0.06398097292526714,0.004093564896463766,-0.32739258,0.15234375,0.47973633,-0.025148000733719932,0.063595411947084,False,False
1121,esm2_1122,-0.05768332040799445,0.056991054095597675,0.0032479802469273403,-0.35327148,0.06201172,0.4152832,-0.05798260130816036,0.05713736537118786,False,False
1122,esm2_1123,0.005462086624098935,0.046358294458665614,0.002149091465116347,-0.18652344,0.11895752,0.30548096,0.005802134755584928,0.047065343058413464,False,False
1123,esm2_1124,-0.07451419395029743,0.058719306853746725,0.003447956997384467,-0.30615234,0.111083984,0.41723633,-0.07379933165179359,0.05986380207296889,False,False
1124,esm2_1125,-0.027794889750147236,0.06555192465840678,0.00429705482642144,-0.2475586,0.22741699,0.4749756,-0.02598481302460035,0.06556344260657543,False,False
1125,esm2_1126,0.027446367036753832,0.06036716941837182,0.003644195143586406,-0.17480469,0.19799805,0.37280273,0.025858820560905667,0.05947749928003501,False,False
1126,esm2_1127,-0.008177647447744829,0.05360351060668224,0.0028733363493606955,-0.18066406,0.1743164,0.35498047,-0.007660201191902161,0.05367619819232902,False,False
1127,esm2_1128,-0.06086976877460205,0.06054379086971478,0.0036655506128757584,-0.35888672,0.15112305,0.51000977,-0.06176659580734041,0.06056198789420706,False,False
1128,esm2_1129,-0.006647296010058675,0.09529788744080128,0.009081687350679631,-0.3840332,0.18225098,0.5662842,-0.0048913038439220855,0.09541886871275139,False,False
1129,esm2_1130,0.012382622431967817,0.045396787902086524,0.0020608683518270297,-0.15649414,0.21459961,0.37109375,0.012746008237202962,0.04628145080652209,False,False
1130,esm2_1131,0.0009881398918626047,0.048507427744172354,0.0023529705463561017,-0.18835449,0.171875,0.3602295,0.0003033592469162411,0.04842215540861015,False,False
1131,esm2_1132,-0.026272895664274362,0.05768533896513376,0.0033275983315223796,-0.19519043,0.1673584,0.36254883,-0.023981469372908275,0.057751163901595494,False,False
1132,esm2_1133,0.03328557575450224,0.051920256932081785,0.0026957130798933864,-0.12524414,0.23608398,0.36132812,0.03454230129718781,0.052975426860126525,False,False
1133,esm2_1134,0.021173643880626074,0.05768177256673951,0.0033271868864410627,-0.2915039,0.35229492,0.6437988,0.02053412695725759,0.056724540346526575,False,False
1134,esm2_1135,-0.054383543831659074,0.06321738897098486,0.003996438268308798,-0.20117188,0.17114258,0.37231445,-0.054803191290961374,0.06371921712166378,False,False
1135,esm2_1136,-0.022096940666668688,0.05101875887827577,0.002602913757479643,-0.27978516,0.14221191,0.42199707,-0.02218240805798107,0.05267985913221666,False,False
1136,esm2_1137,0.07502942344589318,0.06724509318705574,0.004521902557735809,-0.16345215,0.2722168,0.43566895,0.07459874269035127,0.06848486932186752,False,False
1137,esm2_1138,0.02107356834358698,0.042288490978644074,0.0017883164692508613,-0.20483398,0.17102051,0.3758545,0.02154669968618287,0.042834153844581994,False,False
1138,esm2_1139,0.03158025967823414,0.04865975289055483,0.0023677715513698593,-0.10223389,0.19128418,0.29351807,0.03152136231462161,0.04843942464110024,False,False
1139,esm2_1140,-0.07766670352478536,0.08414621047112253,0.007080584736650452,-0.3857422,0.26635742,0.6520996,-0.07578158726294836,0.08281972380287057,False,False
1140,esm2_1141,0.009751642980797838,0.06365656725971099,0.004052158555290109,-0.25439453,0.17016602,0.42456055,0.011164322164323595,0.06420353670142247,False,False
1141,esm2_1142,0.12306350661435482,0.07033696762649135,0.004947289014890092,-0.21862793,0.3005371,0.51916504,0.12376699580086602,0.0703496331677934,False,False
1142,esm2_1143,-0.00935851720541087,0.04168379842167204,0.0017375390508585886,-0.16394043,0.11645508,0.2803955,-0.008080801367759705,0.042110744305628084,False,False
1143,esm2_1144,0.03432372017256031,0.053837927485065676,0.0028985224358871902,-0.12194824,0.2244873,0.34643555,0.035151856889327364,0.05360131583460396,False,False
1144,esm2_1145,-0.006398169697984871,0.09646173175145834,0.009304865692490305,-0.33691406,0.16027832,0.49719238,-0.0030608790616194407,0.09629335766482215,False,False
1145,esm2_1146,0.05897829455884791,0.08050078854174772,0.00648037695584318,-0.11657715,0.31225586,0.428833,0.05830332967970106,0.07996940868804,False,False
